case:concept:name,case:creator,lifecycle:transition,time:timestamp,org:resource,category,application,concept:name,event_relevance,event_src_path,event_dest_path,clipboard_content,mouse_coord,workbook,current_worksheet,worksheets,sheets,cell_content,cell_range,cell_range_number,window_size,slides,effect,hotkey,id,title,description,browser_url,eventQual,tab_moved_from_index,tab_moved_to_index,newZoomFactor,oldZoomFactor,tab_pinned,tab_audible,tab_muted,window_ingognito,file_size,tag_category,tag_type,tag_name,tag_title,tag_value,tag_checked,tag_html,tag_href,tag_innerText,tag_option,tag_attributes,xpath,xpath_full,screenshot
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:45:57.798,tomho,Browser,Edge,submit,,,,,,,,,,,,,,,,,,,,https://www.sparkasse-karlsruhe.de/de/home/login-online-banking/demo-online-banking-chiptan.html,,,,,,,,,,,,,,,,,,,,,,/html[1]/body[1]/div[1]/section[1]/div[1]/div[1]/div[4]/form[1],/HTML[1]/BODY[1]/DIV[1]/SECTION[1]/DIV[1]/DIV[1]/DIV[4]/FORM[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:45:58.176,tomho,Browser,Edge,formSubmit,,,,,,,,,,,,,,,,,,,,https://www.sparkasse-karlsruhe.de/de/home/login-online-banking/demo-online-banking-chiptan.html,"[""serverRedirect""]",,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:06.799,tomho,Browser,Edge,generated,,,,,,,,,,,,,,,,,,,,https://www.ecosia.org/search?q=saprkasse+demo+account&addon=edge&addonversion=5.1.4&method=topbar,"[""fromAddressBar""]",,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:11.911,tomho,Browser,Edge,clickLink,,,,,"564,434",,,,,,,,,,,,,,,https://www.ecosia.org/search?q=saprkasse%20demo%20account&addon=edge&addonversion=5.1.4&method=topbar,,,,,,,,,,,A,,,,,,"<h2 data-test-id=""result-title"" class=""result-titl",https://www.sparkasse-karlsruhe.de/de/home/login-online-banking/demo-online-banking-chiptan.html,Demo Online-Banking chipTAN - Sparkasse Karlsruhe,,"{'data-test-id': 'result-link', 'href': 'https://www.sparkasse-karlsruhe.de/de/home/login-online-banking/demo-online-banking-chiptan.html', 'target': '_self', 'rel': 'noopener', 'class': 'result__link result__link link link--as-a link--color-result', 'data-v-64f31858': '', 'data-v-35c3f43c': '', 'parentNodeTitle': ''}","id(""main"")/div[1]/section[1]/div[2]/div[4]/article[1]/div[2]/div[1]/div[2]/a[1]",/HTML[1]/BODY[1]/DIV[1]/DIV[1]/DIV[1]/MAIN[1]/DIV[1]/SECTION[1]/DIV[2]/DIV[4]/ARTICLE[1]/DIV[2]/DIV[1]/DIV[2]/A[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:11.934,tomho,Browser,Edge,newTab,,,,,,,,,,,,,,,,,39,,,https://www.sparkasse-karlsruhe.de/de/home/login-online-banking/demo-online-banking-chiptan.html,,,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:12.156,tomho,Browser,Edge,link,,,,,,,,,,,,,,,,,,,,https://www.sparkasse-karlsruhe.de/de/home/login-online-banking/demo-online-banking-chiptan.html,[],,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:12.911,tomho,Browser,Edge,selectTab,,,,,,,,,,,,,,,,,39,Demo Online-Banking chipTAN,,https://www.sparkasse-karlsruhe.de/de/home/login-online-banking/demo-online-banking-chiptan.html,,,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:14.981,tomho,Browser,Edge,closeTab,,,,,,,,,,,,,,,,,39,,,https://www.sparkasse-karlsruhe.de/de/home/login-online-banking/demo-online-banking-chiptan.html,,,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:14.999,tomho,Browser,Edge,selectTab,,,,,,,,,,,,,,,,,38,saprkasse demo account - Ecosia - Web,,https://www.ecosia.org/search?q=saprkasse%20demo%20account&addon=edge&addonversion=5.1.4&method=topbar,,,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:16.072,tomho,Browser,Edge,clickLink,,,,,"447,586",,,,,,,,,,,,,,,https://www.ecosia.org/search?q=saprkasse%20demo%20account&addon=edge&addonversion=5.1.4&method=topbar,,,,,,,,,,,A,,,,,,"<h2 data-test-id=""result-title"" class=""result-titl",https://www.frankfurter-sparkasse.de/de/home/login-online-banking/demo-online-banking-chiptan.html,Demo Online-Banking chipTAN - Frankfurter Sparkasse,,"{'data-test-id': 'result-link', 'href': 'https://www.frankfurter-sparkasse.de/de/home/login-online-banking/demo-online-banking-chiptan.html', 'target': '_self', 'rel': 'noopener', 'class': 'result__link result__link link link--as-a link--color-result', 'data-v-64f31858': '', 'data-v-35c3f43c': '', 'parentNodeTitle': ''}","id(""main"")/div[1]/section[1]/div[2]/div[5]/article[1]/div[2]/div[1]/div[2]/a[1]",/HTML[1]/BODY[1]/DIV[1]/DIV[1]/DIV[1]/MAIN[1]/DIV[1]/SECTION[1]/DIV[2]/DIV[5]/ARTICLE[1]/DIV[2]/DIV[1]/DIV[2]/A[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:16.456,tomho,Browser,Edge,link,,,,,,,,,,,,,,,,,,,,https://www.frankfurter-sparkasse.de/de/home/login-online-banking/demo-online-banking-chiptan.html,[],,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:19.444,tomho,Browser,Edge,clickLink,,,,,"982,760",,,,,,,,,,,,,,,https://www.frankfurter-sparkasse.de/de/home/login-online-banking/demo-online-banking-chiptan.html,,,,,,,,,,,A,,,Ablehnen,,,Ablehnen,https://www.frankfurter-sparkasse.de/de/home/login-online-banking/demo-online-banking-chiptan.html#,Ablehnen,,"{'href': '#', 'data-form': '.eprivacy_optin_decline', 'class': 'secondary', 'title': 'Ablehnen', 'parentNodeTitle': ''}",/html[1]/body[1]/div[1]/div[10]/div[1]/div[1]/div[1]/div[2]/a[2],/HTML[1]/BODY[1]/DIV[1]/DIV[10]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/A[2],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:22.120,tomho,Browser,Edge,changeField,,,,,,,,,,,,,,,,,tTkcHUgvlofqiiAv,,,https://www.frankfurter-sparkasse.de/de/home/login-online-banking/demo-online-banking-chiptan.html,,,,,,,,,,,INPUT,text,tTkcHUgvlofqiiAv,,chipDEMO,,,,,,"{'type': 'text', 'name': 'tTkcHUgvlofqiiAv', 'id': 'tTkcHUgvlofqiiAv', 'tabindex': '0', 'required': '', 'class': 'nbf-text-input', 'maxlength': '16', 'autocomplete': 'username', 'placeholder': ' '}","id(""tTkcHUgvlofqiiAv"")",/HTML[1]/BODY[1]/DIV[1]/SECTION[1]/DIV[1]/DIV[1]/DIV[4]/FORM[1]/DIV[8]/INPUT[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:23.445,tomho,Browser,Edge,changeField,,,,,,,,,,,,,,,,,TMDmQmkLsDwkddWK,,,https://www.frankfurter-sparkasse.de/de/home/login-online-banking/demo-online-banking-chiptan.html,,,,,,,,,,,INPUT,password,TMDmQmkLsDwkddWK,,12345,,,,,,"{'type': 'password', 'name': 'TMDmQmkLsDwkddWK', 'id': 'TMDmQmkLsDwkddWK', 'tabindex': '0', 'required': '', 'class': 'has-inline-icon nbf-text-input format-password-show', 'maxlength': '38', 'autocomplete': 'off', 'placeholder': ' '}","id(""TMDmQmkLsDwkddWK"")",/HTML[1]/BODY[1]/DIV[1]/SECTION[1]/DIV[1]/DIV[1]/DIV[4]/FORM[1]/DIV[9]/INPUT[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:24.048,tomho,Browser,Edge,link,,,,,,,,,,,,,,,,,,,,https://www.frankfurter-sparkasse.de/de/home/onlinebanking/nbf/finanzuebersicht.html?n=true,"[""serverRedirect""]",,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:26.410,tomho,Browser,Edge,link,,,,,,,,,,,,,,,,,,,,https://www.frankfurter-sparkasse.de/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ct=TUFJTkBwb3J0YWw%3D,"[""serverRedirect""]",,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:27.177,tomho,Browser,Edge,selectTab,,,,,,,,,,,,,,,,,39,IBAN-Beispiele,,https://ibanvalidieren.de/beispiele.html,,,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:28.698,tomho,Browser,Edge,mouseClick,,,,,"792,487",,,,,,,,,,,,,,,https://ibanvalidieren.de/beispiele.html,,,,,,,,,,,TD,,,,,,DE02500105170137075030,,DE02500105170137075030,,{'parentNodeTitle': ''},"id(""wrap"")/div[2]/div[1]/div[2]/div[1]/table[1]/tbody[1]/tr[2]/td[1]",/HTML[1]/BODY[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/TABLE[1]/TBODY[1]/TR[2]/TD[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:28.878,tomho,Browser,Edge,selectText,,,,,"792,487",,,,,,,,,,,,,,,https://ibanvalidieren.de/beispiele.html,,,,,,,,,,,,,,,DE02500105170137075030,,,,,,,"id(""wrap"")/div[2]/div[1]/div[2]/div[1]/table[1]/tbody[1]/tr[2]/td[1]",/HTML[1]/BODY[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/TABLE[1]/TBODY[1]/TR[2]/TD[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:28.878,tomho,Browser,Edge,mouseClick,,,,,"792,487",,,,,,,,,,,,,,,https://ibanvalidieren.de/beispiele.html,,,,,,,,,,,TD,,,,,,DE02500105170137075030,,DE02500105170137075030,,{'parentNodeTitle': ''},"id(""wrap"")/div[2]/div[1]/div[2]/div[1]/table[1]/tbody[1]/tr[2]/td[1]",/HTML[1]/BODY[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/TABLE[1]/TBODY[1]/TR[2]/TD[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:28.879,tomho,Browser,Edge,doubleClick,,,,,,,,,,,,,,,,,,,,https://ibanvalidieren.de/beispiele.html,,,,,,,,,,,,,,,,,,,,,,"id(""wrap"")/div[2]/div[1]/div[2]/div[1]/table[1]/tbody[1]/tr[2]/td[1]",/HTML[1]/BODY[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/TABLE[1]/TBODY[1]/TR[2]/TD[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:30.026,tomho,Browser,Edge,selectTab,,,,,,,,,,,,,,,,,38,Einzelauftrag,,https://www.frankfurter-sparkasse.de/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ct=TUFJTkBwb3J0YWw%3D,,,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:30.047,tomho,Clipboard,Clipboard,copy,,,,DE02500105170137075030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:31.092,tomho,Browser,Edge,mouseClick,,,,,"846,432",,,,,,,,,,,,,,,https://www.frankfurter-sparkasse.de/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ct=TUFJTkBwb3J0YWw%3D,,,,,,,,,,,LABEL,,,,,,Empfänger oder IBAN eingeben,,Empfänger oder IBAN eingeben,,"{'for': 'ynUShuEBwiZqaVvf', 'data-selector': 'labelSearch', 'parentNodeTitle': ''}","id(""idLineBeguenstigerNameOderIban"")/label[1]",/HTML[1]/BODY[1]/DIV[2]/SECTION[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/DIV[3]/DIV[1]/LABEL[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:31.334,tomho,Browser,Edge,paste,,,,DE02500105170137075030,,,,,,,,,,,,,,,,https://www.frankfurter-sparkasse.de/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ct=TUFJTkBwb3J0YWw%3D,,,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:32.448,tomho,Browser,Edge,changeField,,,,,,,,,,,,,,,,,ynUShuEBwiZqaVvf,,,https://www.frankfurter-sparkasse.de/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ct=TUFJTkBwb3J0YWw%3D,,,,,,,,,,,INPUT,text,ynUShuEBwiZqaVvf,,DE02 5001 0517 0137 0750 30,,,,,,"{'type': 'text', 'name': 'ynUShuEBwiZqaVvf', 'id': 'ynUShuEBwiZqaVvf', 'tabindex': '0', 'class': 'has-inline-icon has-inline-content nbf-text-input nbf-binput-sayt format-iban', 'maxlength': '43', 'autocomplete': 'off', 'data-json': '{""restapiTemplate"":{""apiVersion"":""1.0"",""process"":{""processModule"":""einzelauftrag"",""processName"":""nbfEinzelauftragSaytProcess"",""processMethod"":"""",""processInput"":{""processParameter"":[]}}},""internalSearchResults"":{""searchresult"":{""categories"":[{""title"":""In Vorlagen:"",""titleAfterSearchInput"":""Aus den Vorlagen:"",""results"":[{""buttonName"":""YxVYvIPSBFqKSrma"",""fields"":{""name"":""Haendler 1"",""vwz"":""A-Nr 24124/12"",""iban"":""DE49820560603605007057""},""content"":""<div class=\'nbf-box nbf-box--hover\'>  <div class=\'nbf-row\'>     <div class=\'nbf-col nbf-box__content\'>       <h3 class=\'nbf-box__title\'>        <span>Haendler 1</span>       </h3>     <span class=\\""nbf-box__subtitle\\"">DE49 8205 6060 36<strong>05 0070 57</strong>     </span>     <span class=\\""nbf-box__subtitle\\"">A-Nr 24124/12     </span>   </div></div>""},{""buttonName"":""jzlZImUIfLAbWtsV"",""fields"":{""name"":""Kunde 1"",""vwz"":""K-Ref 24124/12"",""iban"":""DE49820560603605007057""},""content"":""<div class=\'nbf-box nbf-box--hover\'>  <div class=\'nbf-row\'>     <div class=\'nbf-col nbf-box__content\'>       <h3 class=\'nbf-box__title\'>        <span>Kunde 1</span>       </h3>     <span class=\\""nbf-box__subtitle\\"">DE49 8205 6060 36<strong>05 0070 57</strong>     </span>     <span class=\\""nbf-box__subtitle\\"">K-Ref 24124/12     </span>   </div></div>""},{""buttonName"":""StTfsgVDAxDnzOfo"",""fields"":{""name"":""Max Test"",""vwz"":""Aktien Depot 24214"",""iban"":""CH930010000000A123789""},""content"":""<div class=\'nbf-box nbf-box--hover\'>  <div class=\'nbf-row\'>     <div class=\'nbf-col nbf-box__content\'>       <h3 class=\'nbf-box__title\'>        <span>Max Test</span>       </h3>     <span class=\\""nbf-box__subtitle\\"">CH93 0010 0000 00A<strong>1 2378 9</strong>     </span>     <span class=\\""nbf-box__subtitle\\"">Aktien Depot 24214     </span>   </div></div>""}],""minResults"":0},{""link"":{""text"":""Mehr"",""internalSearchLinkParameter"":""haeufige""},""title"":""Häufig verwendet"",""titleAfterSearchInput"":""Häufig verwendet"",""results"":[],""minResults"":3},{""link"":{""text"":""Überweisungsvorlagen aufrufen"",""internalSearchLinkParameter"":"""",""url"":""/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ac=aWYtc2VwYS1laW56ZWxhdWZ0cmFnOldvcmtmbG93UG9ydGxldF8wOk1BSU5AcG9ydGFs&eYWhYlsJxjQNpDKa.x=1""},""title"":"""",""titleAfterSearchInput"":"""",""results"":[{""hidden"":true,""value"":"" "",""content"":"" ""}],""minResults"":4}]}},""internalSearchFunction"":""nbfDefaultInternalSearchFunction"",""formatIbanCallback"":""enableFormatIbanEmpfaengerCallback"",""searchUrl"":""/if/restapi/process"",""paramName"":""q"",""type"":""input-sayt-account"",""deferRequestBy"":200,""internalSearchMinChars"":0,""minChars"":3}', 'placeholder': ' ', 'role': 'combobox', 'aria-haspopup': 'listbox', 'aria-owns': 'bisayt1709973991624', 'aria-autocomplete': 'list', 'aria-controls': 'bisayt1709973991624', 'aria-expanded': 'true'}","id(""ynUShuEBwiZqaVvf"")",/HTML[1]/BODY[1]/DIV[2]/SECTION[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/DIV[3]/DIV[1]/INPUT[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:32.570,tomho,Browser,Edge,mouseClick,,,,,"884,469",,,,,,,,,,,,,,,https://www.frankfurter-sparkasse.de/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ct=TUFJTkBwb3J0YWw%3D,,,,,,,,,,,FORM,,6c1b1deb29dd0603,,,,"
<script type=""text/javascript"">
<!--
(function(){",,"Privatgirokonto - Lebensmittel 

DE20 5005 0201 0000 1234 56

Konto wechseln
1.0",,"{'action': '/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ac=aWYtc2VwYS1laW56ZWxhdWZ0cmFnOldvcmtmbG93UG9ydGxldF8wOk1BSU5AcG9ydGFs', 'name': '6c1b1deb29dd0603', 'method': 'post', 'accept-charset': 'UTF-8', 'novalidate': 'novalidate', 'class': 'nbf-gv nbf-geld-senden nbf-size-process mkp-transaction', 'data-ajstep-scrollpos': 'current', 'data-ajstep': '1', 'style': '', 'parentNodeTitle': ''}",/html[1]/body[1]/div[2]/section[1]/div[1]/div[1]/div[1]/form[1],/HTML[1]/BODY[1]/DIV[2]/SECTION[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:37.481,tomho,Browser,Edge,changeField,,,,,,,,,,,,,,,,,TBZGxAQmOdDCmaJE,,,https://www.frankfurter-sparkasse.de/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ct=TUFJTkBwb3J0YWw%3D,,,,,,,,,,,INPUT,text,TBZGxAQmOdDCmaJE,,Frank W. Steinmeier,,,,,,"{'type': 'text', 'name': 'TBZGxAQmOdDCmaJE', 'id': 'TBZGxAQmOdDCmaJE', 'tabindex': '0', 'required': '', 'class': 'nbf-text-input nbf-binput-sayt', 'maxlength': '70', 'autocomplete': 'off', 'data-json': '{""restapiTemplate"":{""apiVersion"":""1.0"",""process"":{""processModule"":""einzelauftrag"",""processName"":""nbfEinzelauftragSaytProcess"",""processMethod"":"""",""processInput"":{""processParameter"":[]}}},""internalSearchResults"":{""searchresult"":{""categories"":[{""title"":""In Vorlagen:"",""titleAfterSearchInput"":""Aus den Vorlagen:"",""results"":[{""buttonName"":""YxVYvIPSBFqKSrma"",""fields"":{""name"":""Haendler 1"",""vwz"":""A-Nr 24124/12"",""iban"":""DE49820560603605007057""},""content"":""<div class=\'nbf-box nbf-box--hover\'>  <div class=\'nbf-row\'>     <div class=\'nbf-col nbf-box__content\'>       <h3 class=\'nbf-box__title\'>        <span>Haendler 1</span>       </h3>     <span class=\\""nbf-box__subtitle\\"">DE49 8205 6060 36<strong>05 0070 57</strong>     </span>     <span class=\\""nbf-box__subtitle\\"">A-Nr 24124/12     </span>   </div></div>""},{""buttonName"":""jzlZImUIfLAbWtsV"",""fields"":{""name"":""Kunde 1"",""vwz"":""K-Ref 24124/12"",""iban"":""DE49820560603605007057""},""content"":""<div class=\'nbf-box nbf-box--hover\'>  <div class=\'nbf-row\'>     <div class=\'nbf-col nbf-box__content\'>       <h3 class=\'nbf-box__title\'>        <span>Kunde 1</span>       </h3>     <span class=\\""nbf-box__subtitle\\"">DE49 8205 6060 36<strong>05 0070 57</strong>     </span>     <span class=\\""nbf-box__subtitle\\"">K-Ref 24124/12     </span>   </div></div>""},{""buttonName"":""StTfsgVDAxDnzOfo"",""fields"":{""name"":""Max Test"",""vwz"":""Aktien Depot 24214"",""iban"":""CH930010000000A123789""},""content"":""<div class=\'nbf-box nbf-box--hover\'>  <div class=\'nbf-row\'>     <div class=\'nbf-col nbf-box__content\'>       <h3 class=\'nbf-box__title\'>        <span>Max Test</span>       </h3>     <span class=\\""nbf-box__subtitle\\"">CH93 0010 0000 00A<strong>1 2378 9</strong>     </span>     <span class=\\""nbf-box__subtitle\\"">Aktien Depot 24214     </span>   </div></div>""}],""minResults"":0},{""link"":{""text"":""Mehr"",""internalSearchLinkParameter"":""haeufige""},""title"":""Häufig verwendet"",""titleAfterSearchInput"":""Häufig verwendet"",""results"":[],""minResults"":3},{""link"":{""text"":""Überweisungsvorlagen aufrufen"",""internalSearchLinkParameter"":"""",""url"":""/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ac=aWYtc2VwYS1laW56ZWxhdWZ0cmFnOldvcmtmbG93UG9ydGxldF8wOk1BSU5AcG9ydGFs&eYWhYlsJxjQNpDKa.x=1""},""title"":"""",""titleAfterSearchInput"":"""",""results"":[{""hidden"":true,""value"":"" "",""content"":"" ""}],""minResults"":4}]}},""internalSearchFunction"":""nbfDefaultInternalSearchFunction"",""formatIbanCallback"":""enableFormatIbanEmpfaengerCallback"",""searchUrl"":""/if/restapi/process"",""paramName"":""q"",""type"":""input-sayt-account"",""deferRequestBy"":200,""internalSearchMinChars"":0,""minChars"":3}', 'placeholder': ' ', 'role': 'combobox', 'aria-haspopup': 'listbox', 'aria-owns': 'bisayt1709973996506', 'aria-autocomplete': 'list', 'aria-controls': 'bisayt1709973996506', 'aria-expanded': 'true'}","id(""TBZGxAQmOdDCmaJE"")",/HTML[1]/BODY[1]/DIV[2]/SECTION[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/DIV[3]/DIV[2]/INPUT[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:37.588,tomho,Browser,Edge,mouseClick,,,,,"869,250",,,,,,,,,,,,idSepaInputBlock,,,https://www.frankfurter-sparkasse.de/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ct=TUFJTkBwb3J0YWw%3D,,,,,,,,,,,DIV,,,,,,"
        <div id=""idLineBeguenstigterBetrag"" class",,"Betrag
EUR
1.000,00
EUR
voraussichtlicher Kontostand
Verwendungszweck (optional)",,"{'id': 'idSepaInputBlock', 'class': 'block no-separator', 'style': '', 'parentNodeTitle': ''}","id(""idSepaInputBlock"")",/HTML[1]/BODY[1]/DIV[2]/SECTION[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/DIV[6],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:41.175,tomho,Browser,Edge,changeField,,,,,,,,,,,,,,,,,ElUkebJIVYuKeqqD,,,https://www.frankfurter-sparkasse.de/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ct=TUFJTkBwb3J0YWw%3D,,,,,,,,,,,INPUT,text,ElUkebJIVYuKeqqD,,"10,55",,,,,,"{'type': 'text', 'name': 'ElUkebJIVYuKeqqD', 'id': 'ElUkebJIVYuKeqqD', 'tabindex': '0', 'required': '', 'class': 'has-inline-content nbf-text-input nbf-fixed-input-label', 'placeholder': '0,00'}","id(""ElUkebJIVYuKeqqD"")",/HTML[1]/BODY[1]/DIV[2]/SECTION[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/DIV[6]/DIV[1]/INPUT[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:41.879,tomho,OperatingSystem,SDXHelper.exe,programOpen,,C:\Program Files\Microsoft Office\root\Office16\SDXHelper.exe,,,"[1053, 775]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:45.409,tomho,OperatingSystem,MoUsoCoreWorker.exe,programOpen,,,,,"[1228, 714]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:48.132,tomho,Browser,Edge,changeField,,,,,,,,,,,,,,,,,vsVnJQRMPaifezjS,,,https://www.frankfurter-sparkasse.de/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ct=TUFJTkBwb3J0YWw%3D,,,,,,,,,,,INPUT,text,vsVnJQRMPaifezjS,,872819,,,,,,"{'type': 'text', 'name': 'vsVnJQRMPaifezjS', 'id': 'vsVnJQRMPaifezjS', 'value': '', 'class': 'format-tan im', 'maxlength': '6'}","id(""vsVnJQRMPaifezjS"")",/HTML[1]/BODY[1]/DIV[2]/SECTION[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[2]/INPUT[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:48.661,tomho,Browser,Edge,link,,,,,,,,,,,,,,,,,,,,https://www.frankfurter-sparkasse.de/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ct=TUFJTkBwb3J0YWw%3D,"[""serverRedirect""]",,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:50.398,tomho,OperatingSystem,TiWorker.exe,programOpen,,,,,"[1131, 867]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:51.366,tomho,OperatingSystem,TrustedInstaller.exe,programOpen,,,,,"[1131, 827]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:53.984,tomho,Browser,Edge,link,,,,,,,,,,,,,,,,,,,,https://www.frankfurter-sparkasse.de/de/home/onlinebanking/nbf/finanzuebersicht.html?sp:ct=TUFJTkBwb3J0YWw%3D,"[""serverRedirect""]",,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:57.366,tomho,Browser,Edge,mouseClick,,,,,"1827,78",,,,,,,,,,,,,,,https://www.frankfurter-sparkasse.de/de/home/onlinebanking/nbf/finanzuebersicht.html?sp:ct=TUFJTkBwb3J0YWw%3D,,,,,,,,,,,SPAN,,,,,,Abmelden,,Abmelden,,{'parentNodeTitle': ''},/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/form[1]/button[1]/span[2],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/DIV[1]/DIV[5]/FORM[1]/BUTTON[1]/SPAN[2],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:57.367,tomho,Browser,Edge,submit,,,,,,,,,,,,,,,,,,,,https://www.frankfurter-sparkasse.de/de/home/onlinebanking/nbf/finanzuebersicht.html?sp:ct=TUFJTkBwb3J0YWw%3D,,,,,,,,,,,,,,,,,,,,,,/html[1]/body[1]/div[1]/div[1]/div[1]/div[5]/form[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/DIV[1]/DIV[5]/FORM[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:57.701,tomho,Browser,Edge,formSubmit,,,,,,,,,,,,,,,,,,,,https://www.frankfurter-sparkasse.de/de/home/onlinebanking/nbf/verschiedenes/online-banking-logout-demo.html?n=true,"[""serverRedirect""]",,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:46:59.480,tomho,Browser,Edge,selectTab,,,,,,,,,,,,,,,,,38,IBAN-Beispiele,,https://ibanvalidieren.de/beispiele.html,,,,,,,,,,,,,,,,,,,,,,,,
