,case:concept:name,case:creator,lifecycle:transition,time:timestamp,org:resource,category,application,concept:name,event_src_path,event_dest_path,clipboard_content,mouse_coord,workbook,current_worksheet,worksheets,sheets,cell_content,cell_range,cell_range_number,window_size,slides,effect,hotkey,id,title,description,browser_url,eventQual,tab_moved_from_index,tab_moved_to_index,newZoomFactor,oldZoomFactor,tab_pinned,tab_audible,tab_muted,window_ingognito,file_size,tag_category,tag_type,tag_name,tag_title,tag_value,tag_checked,tag_html,tag_href,tag_innerText,tag_option,tag_attributes,xpath,xpath_full
11,0415130900000000,SmartRPA by marco2012,complete,2020-04-15T13:16:14.000,melissa36,Browser,Chrome,enableBrowserExtension,,,,,,,,,,,,,,,,,,,https://www.smith-watkins.com/,[],,,,,,,,,,,,west,,political,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
12,0415130900000000,SmartRPA by marco2012,complete,2020-04-15T13:16:32.000,melissa36,OperatingSystem,Explorer,created,/decade/care.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0415130900000000,SmartRPA by marco2012,complete,2020-04-15T13:17:09.000,melissa36,OperatingSystem,Clipboard,copy,,,For put describe.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0415130900000000,SmartRPA by marco2012,complete,2020-04-15T13:18:02.000,melissa36,Browser,Chrome,attachTab,,,,,,,,,,,,,,,,,,,http://cooper-hall.info/,"[""fromAddressBar""]",,,,,,,,,,INPUT,text,store,,within,,,,,,,"id(""cup/section[1]"")","id(""cup/section[1]"")"
15,0415130900000000,SmartRPA by marco2012,complete,2020-04-15T13:18:06.000,melissa36,OperatingSystem,SublimeText,programClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0415130900000000,SmartRPA by marco2012,complete,2020-04-15T13:18:23.000,melissa36,OperatingSystem,SublimeText,programClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0415130900000000,SmartRPA by marco2012,complete,2020-04-15T13:19:05.000,melissa36,OperatingSystem,Explorer,moved,/decade/care.json,/up/development.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0415130900000000,SmartRPA by marco2012,complete,2020-04-15T13:19:33.000,melissa36,OperatingSystem,Explorer,deleted,/kind/imagine.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0415130900000000,SmartRPA by marco2012,complete,2020-04-15T13:19:43.000,melissa36,OperatingSystem,Explorer,deleted,/letter/network.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0415130900000000,SmartRPA by marco2012,complete,2020-04-15T13:20:12.000,melissa36,OperatingSystem,Explorer,Unmount,/soldier/because.doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0415130900000000,SmartRPA by marco2012,complete,2020-04-15T13:20:39.000,melissa36,OperatingSystem,Explorer,moved,/up/development.pdf,/anything/clearly.key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0415130900000000,SmartRPA by marco2012,complete,2020-04-15T13:20:43.000,melissa36,OperatingSystem,Explorer,deleted,/family/ok.doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0415130900000000,SmartRPA by marco2012,complete,2020-04-15T13:20:46.000,melissa36,OperatingSystem,Explorer,deleted,/event/cause.mov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0415130900000000,SmartRPA by marco2012,complete,2020-04-15T13:21:03.000,melissa36,OperatingSystem,Explorer,moved,/kind/imagine.avi,/whole/general.odt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:13:45.000,allisonkeith,Browser,Chrome,submit,,,,,,,,,,,,,,,,,,,https://www.dudley.com/model,[],,,,,,,,,,A,,civil,,False,,,,,,,"id(""cultural"")","id(""cultural"")"
26,0908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:14:22.000,allisonkeith,Browser,Chrome,submit,,,,,,,,,,,,,,,,check_link,,,http://www.werner.com/,"[""fromAddressBar""]",,,,,,,,,,IMG,,no,,dog,,,,,,,"id(""cup/section[1]"")","id(""cup/section[1]"")"
27,0908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:14:40.000,allisonkeith,Browser,Chrome,newTab,,,,,,,,,,,,,,,,,,,http://www.knight.com/,[],,,,,,,,,,BUTTON,submit,no,,True,,,,,,,"id(""cultural"")","id(""cultural"")"
28,0908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:15:37.000,allisonkeith,Browser,Microsoft Excel,closeWindow,,,,,Workbook10,Sheet7,"['Sheet7', 'Sheet10']",,,P7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:16:35.000,allisonkeith,Browser,Chrome,modifyBookmark,,,,,,,,,,,,,,,,check_link,,,http://www.martin.com/,[],,,,,,,,,,INPUT,text,commercial,,interest,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
30,0908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:17:02.000,allisonkeith,MicrosoftOffice,Microsoft PowerPoint,newPresentationSlide,/stay/alone.flac,,,,,,,,,,,,"0, 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:17:47.000,allisonkeith,MicrosoftOffice,Microsoft Excel,selectWorksheet,,,,,Workbook14,Sheet11,['Sheet11'],,stuff,P7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:18:47.000,allisonkeith,MicrosoftOffice,Microsoft PowerPoint,slideshowBegin,/decade/care.json,,,,,,,,,,,,"0, 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:18:52.000,allisonkeith,MicrosoftOffice,Microsoft PowerPoint,slideshowEnd,/kind/imagine.avi,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:19:34.000,allisonkeith,MicrosoftOffice,Microsoft Excel,activateWorkbook,,,,,Workbook14,Sheet19,"['Sheet19', 'Sheet12']",,within,X13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:19:47.000,allisonkeith,OperatingSystem,Clipboard,paste,,,Push walk fine rise picture voice.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:20:06.000,allisonkeith,Browser,Chrome,enableBrowserExtension,,,,,,,,,,,,,,,,,,,https://www.smith-watkins.com/,[],,,,,,,,,,,,west,,political,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
37,0908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:20:11.000,allisonkeith,OperatingSystem,Explorer,created,/decade/care.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:21:11.000,allisonkeith,OperatingSystem,Clipboard,copy,,,For put describe.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:21:46.000,allisonkeith,Browser,Chrome,attachTab,,,,,,,,,,,,,,,,,,,http://cooper-hall.info/,"[""fromAddressBar""]",,,,,,,,,,INPUT,text,store,,within,,,,,,,"id(""cup/section[1]"")","id(""cup/section[1]"")"
40,0908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:22:31.000,allisonkeith,OperatingSystem,Explorer,Unmount,/up/development.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:23:05.000,allisonkeith,OperatingSystem,Explorer,moved,/reduce/way.csv,/up/development.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:23:54.000,allisonkeith,OperatingSystem,Explorer,moved,/design/bank.ods,/possible/difficult.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:24:43.000,allisonkeith,OperatingSystem,Explorer,moved,/stay/alone.flac,/structure/everyone.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:25:18.000,allisonkeith,OperatingSystem,Explorer,Unmount,/quite/military.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:25:34.000,allisonkeith,OperatingSystem,Explorer,deleted,/decade/care.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:26:31.000,allisonkeith,OperatingSystem,Explorer,openFolder,/soldier/because.doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:27:07.000,allisonkeith,OperatingSystem,Explorer,Unmount,/kind/imagine.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:27:22.000,allisonkeith,OperatingSystem,Explorer,Unmount,/decade/care.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:27:55.000,allisonkeith,OperatingSystem,Explorer,moved,/decade/care.json,/reduce/way.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0407171022000000,SmartRPA by marco2012,complete,2020-04-07T17:10:58.000,shellymarquez,Browser,Chrome,newTab,,,,,,,,,,,,,,,,,,,http://cooper-hall.info/,"[""fromAddressBar""]",,,,,,,,,,,,civil,,True,,,,,,,"id(""cup/section[1]"")","id(""cup/section[1]"")"
51,0407171022000000,SmartRPA by marco2012,complete,2020-04-07T17:11:13.000,shellymarquez,Browser,Chrome,clickLink,,,,,,,,,,,,,,,,input_text,,,http://www.martin.com/,[],,,,,,,,,,IMG,,,,civil,,,,,,,"id(""cultural"")","id(""cultural"")"
52,0407171022000000,SmartRPA by marco2012,complete,2020-04-07T17:11:47.000,shellymarquez,Browser,Chrome,clickRadioButton,,,,,,,,,,,,,,,,,,,https://www.dudley.com/model,"[""fromAddressBar""]",,,,,,,,,,DIV,,appear,,no,,,,,,,"id(""cup/section[1]"")","id(""cup/section[1]"")"
53,0407171022000000,SmartRPA by marco2012,complete,2020-04-07T17:12:21.000,shellymarquez,Browser,Chrome,clickLink,,,,,,,,,,,,,,,,,,,http://www.fisher.com/,[],,,,,,,,,,DIV,,dog,,table,,,,,,,"id(""cup/section[1]"")","id(""cup/section[1]"")"
54,0407171022000000,SmartRPA by marco2012,complete,2020-04-07T17:13:03.000,shellymarquez,Browser,Chrome,dragElement,,,,,,,,,,,,,,,,,,,http://www.knight.com/,[],,,,,,,,,,IMG,,appear,,table,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
55,0407171022000000,SmartRPA by marco2012,complete,2020-04-07T17:13:22.000,shellymarquez,MicrosoftOffice,Microsoft Excel,editCellSheet,,,,,Workbook15,Sheet10,"['Sheet10', 'Sheet5']",,no,X13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0407171022000000,SmartRPA by marco2012,complete,2020-04-07T17:14:12.000,shellymarquez,MicrosoftOffice,Microsoft PowerPoint,slideshowBegin,/forward/year.mov,,,,,,,,,,,,"0, 1, 2, 3, 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0407171022000000,SmartRPA by marco2012,complete,2020-04-07T17:14:44.000,shellymarquez,MicrosoftOffice,Microsoft PowerPoint,slideshowEnd,/kind/imagine.avi,,,,,,,,,,,,"0, 1, 2, 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0407171022000000,SmartRPA by marco2012,complete,2020-04-07T17:15:16.000,shellymarquez,MicrosoftOffice,Microsoft Excel,rightClickEmptyCell,,,,,Workbook14,Sheet19,['Sheet19'],,amount,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0407171022000000,SmartRPA by marco2012,complete,2020-04-07T17:15:19.000,shellymarquez,MicrosoftOffice,Microsoft Word,openDocument,/whole/general.odt,,,,,,,,,,,,,,,,amount,,,,,,,,,,,,,,,,,,,,,,,,,
60,0407171022000000,SmartRPA by marco2012,complete,2020-04-07T17:15:38.000,shellymarquez,OperatingSystem,Clipboard,paste,,,Push walk fine rise picture voice.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0407171022000000,SmartRPA by marco2012,complete,2020-04-07T17:16:03.000,shellymarquez,Browser,Chrome,enableBrowserExtension,,,,,,,,,,,,,,,,,,,https://www.smith-watkins.com/,[],,,,,,,,,,,,west,,political,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
62,0407171022000000,SmartRPA by marco2012,complete,2020-04-07T17:16:55.000,shellymarquez,OperatingSystem,Explorer,created,/decade/care.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0407171022000000,SmartRPA by marco2012,complete,2020-04-07T17:17:27.000,shellymarquez,OperatingSystem,Clipboard,copy,,,For put describe.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0407171022000000,SmartRPA by marco2012,complete,2020-04-07T17:17:36.000,shellymarquez,Browser,Chrome,attachTab,,,,,,,,,,,,,,,,,,,http://cooper-hall.info/,"[""fromAddressBar""]",,,,,,,,,,INPUT,text,store,,within,,,,,,,"id(""cup/section[1]"")","id(""cup/section[1]"")"
65,0407171022000000,SmartRPA by marco2012,complete,2020-04-07T17:18:03.000,shellymarquez,OperatingSystem,Explorer,moved,/kind/imagine.avi,/sea/eat.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0407171022000000,SmartRPA by marco2012,complete,2020-04-07T17:18:27.000,shellymarquez,OperatingSystem,Skype,programClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0407171022000000,SmartRPA by marco2012,complete,2020-04-07T17:18:29.000,shellymarquez,OperatingSystem,Explorer,deleted,/money/finally.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0407171022000000,SmartRPA by marco2012,complete,2020-04-07T17:18:44.000,shellymarquez,OperatingSystem,Skype,programClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0407171022000000,SmartRPA by marco2012,complete,2020-04-07T17:19:36.000,shellymarquez,OperatingSystem,Explorer,Unmount,/design/bank.ods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0407171022000000,SmartRPA by marco2012,complete,2020-04-07T17:20:15.000,shellymarquez,OperatingSystem,Explorer,moved,/reduce/way.csv,/forward/year.mov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0407171022000000,SmartRPA by marco2012,complete,2020-04-07T17:21:02.000,shellymarquez,OperatingSystem,Explorer,moved,/structure/everyone.jpg,/design/bank.ods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0407171022000000,SmartRPA by marco2012,complete,2020-04-07T17:21:20.000,shellymarquez,OperatingSystem,Explorer,Unmount,/event/cause.mov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0407171022000000,SmartRPA by marco2012,complete,2020-04-07T17:21:52.000,shellymarquez,OperatingSystem,Explorer,moved,/forward/year.mov,/forward/year.mov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0407171022000000,SmartRPA by marco2012,complete,2020-04-07T17:22:22.000,shellymarquez,OperatingSystem,Explorer,openFolder,/event/cause.mov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1025051701000000,SmartRPA by marco2012,complete,2020-10-25T05:17:41.000,bgray,Browser,Chrome,dragElement,,,,,,,,,,,,,,,,,,,https://www.smith-watkins.com/,[],,,,,,,,,,A,,no,,political,,,,,,,"id(""cultural"")","id(""cultural"")"
76,1025051701000000,SmartRPA by marco2012,complete,2020-10-25T05:17:52.000,bgray,Browser,Chrome,clickRadioButton,,,,,,,,,,,,,,,,,,,http://www.martin.com/,"[""serverRedirect"",""fromAddressBar""]",,,,,,,,,,BUTTON,submit,within,,be,,,,,,,"id(""cultural"")","id(""cultural"")"
77,1025051701000000,SmartRPA by marco2012,complete,2020-10-25T05:18:30.000,bgray,Browser,Chrome,unpinnedTab,,,,,,,,,,,,,,,,input_text,,,http://www.fisher.com/body,"[""serverRedirect"",""fromAddressBar""]",,,,,,,,,,,,commercial,,long,,,,,,,"id(""cup/section[1]"")","id(""cup/section[1]"")"
78,1025051701000000,SmartRPA by marco2012,complete,2020-10-25T05:19:01.000,bgray,Browser,Chrome,newTab,,,,,,,,,,,,,,,,,,,https://www.smith-watkins.com/middle,[],,,,,,,,,,BUTTON,submit,no,,True,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
79,1025051701000000,SmartRPA by marco2012,complete,2020-10-25T05:19:56.000,bgray,Browser,Chrome,submit,,,,,,,,,,,,,,,,check_link,,,https://www.smith-watkins.com/,[],,,,,,,,,,,,interest,,stuff,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
80,1025051701000000,SmartRPA by marco2012,complete,2020-10-25T05:20:27.000,bgray,MicrosoftOffice,Microsoft PowerPoint,slideshowBegin,/quite/military.mp3,,,,,,,,,,,,"0, 1, 2, 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1025051701000000,SmartRPA by marco2012,complete,2020-10-25T05:20:48.000,bgray,MicrosoftOffice,Microsoft PowerPoint,openPresentation,/quite/military.mp3,,,,,,,,,,,,"0, 1, 2, 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1025051701000000,SmartRPA by marco2012,complete,2020-10-25T05:21:48.000,bgray,MicrosoftOffice,Microsoft PowerPoint,openPresentation,/family/ok.doc,,,,,,,,,,,,"0, 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1025051701000000,SmartRPA by marco2012,complete,2020-10-25T05:22:24.000,bgray,MicrosoftOffice,Microsoft Excel,getRange,,,,,Workbook16,Sheet9,"['Sheet9', 'Sheet5']",,,P7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1025051701000000,SmartRPA by marco2012,complete,2020-10-25T05:22:59.000,bgray,MicrosoftOffice,Microsoft PowerPoint,previousSlideshow,/structure/everyone.jpg,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,1025051701000000,SmartRPA by marco2012,complete,2020-10-25T05:23:30.000,bgray,OperatingSystem,Clipboard,paste,,,Push walk fine rise picture voice.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1025051701000000,SmartRPA by marco2012,complete,2020-10-25T05:23:52.000,bgray,Browser,Chrome,enableBrowserExtension,,,,,,,,,,,,,,,,,,,https://www.smith-watkins.com/,[],,,,,,,,,,,,west,,political,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
87,1025051701000000,SmartRPA by marco2012,complete,2020-10-25T05:24:23.000,bgray,OperatingSystem,Explorer,created,/decade/care.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,1025051701000000,SmartRPA by marco2012,complete,2020-10-25T05:25:22.000,bgray,OperatingSystem,Clipboard,copy,,,For put describe.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1025051701000000,SmartRPA by marco2012,complete,2020-10-25T05:25:47.000,bgray,Browser,Chrome,attachTab,,,,,,,,,,,,,,,,,,,http://cooper-hall.info/,"[""fromAddressBar""]",,,,,,,,,,INPUT,text,store,,within,,,,,,,"id(""cup/section[1]"")","id(""cup/section[1]"")"
90,1025051701000000,SmartRPA by marco2012,complete,2020-10-25T05:26:40.000,bgray,OperatingSystem,Explorer,deleted,/possible/difficult.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1025051701000000,SmartRPA by marco2012,complete,2020-10-25T05:27:17.000,bgray,OperatingSystem,Explorer,openFolder,/anything/clearly.key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1025051701000000,SmartRPA by marco2012,complete,2020-10-25T05:27:57.000,bgray,OperatingSystem,Explorer,openFolder,/quite/military.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1025051701000000,SmartRPA by marco2012,complete,2020-10-25T05:28:06.000,bgray,OperatingSystem,Explorer,deleted,/structure/everyone.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1025051701000000,SmartRPA by marco2012,complete,2020-10-25T05:28:34.000,bgray,OperatingSystem,SublimeText,programClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1025051701000000,SmartRPA by marco2012,complete,2020-10-25T05:28:51.000,bgray,OperatingSystem,Explorer,Unmount,/money/finally.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1025051701000000,SmartRPA by marco2012,complete,2020-10-25T05:29:28.000,bgray,OperatingSystem,Explorer,moved,/stay/alone.flac,/establish/bag.mov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,1025051701000000,SmartRPA by marco2012,complete,2020-10-25T05:30:13.000,bgray,OperatingSystem,Explorer,deleted,/decade/care.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1025051701000000,SmartRPA by marco2012,complete,2020-10-25T05:30:39.000,bgray,OperatingSystem,Explorer,Unmount,/soldier/because.doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1025051701000000,SmartRPA by marco2012,complete,2020-10-25T05:30:56.000,bgray,OperatingSystem,Explorer,openFolder,/establish/bag.mov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,0719022823000000,SmartRPA by marco2012,complete,2020-07-19T02:28:46.000,sharper,Browser,Chrome,clickRadioButton,,,,,,,,,,,,,,,,,,,http://www.werner.com/last,[],,,,,,,,,,A,,,,structure,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
101,0719022823000000,SmartRPA by marco2012,complete,2020-07-19T02:28:55.000,sharper,Browser,Chrome,cancelDialog,,,,,,,,,,,,,,,,,,,http://www.knight.com/environmental,"[""serverRedirect"",""fromAddressBar""]",,,,,,,,,,DIV,,commercial,,civil,,,,,,,"id(""cup/section[1]"")","id(""cup/section[1]"")"
102,0719022823000000,SmartRPA by marco2012,complete,2020-07-19T02:29:19.000,sharper,Browser,Chrome,modifyBookmark,,,,,,,,,,,,,,,,check_link,,,https://www.thomas-simpson.com/person,[],,,,,,,,,,IMG,,structure,,amount,,,,,,,"id(""cultural"")","id(""cultural"")"
103,0719022823000000,SmartRPA by marco2012,complete,2020-07-19T02:29:46.000,sharper,Browser,Chrome,unpinnedTab,,,,,,,,,,,,,,,,input_text,,,http://www.fisher.com/body,[],,,,,,,,,,DIV,,be,,interest,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
