"Unnamed: 0","target.name","case:creator","lifecycle:transition","timeStamp","userID","target.class","targetApp","eventType","event_src_path","event_dest_path","content","mouse_coord","target.workbookName","target.sheetName","worksheets","sheets","cell_content","cell_range","cell_range_number","window_size","slides","effect","hotkey","target.id","title","description","url","eventQual","tab_moved_from_index","tab_moved_to_index","newZoomFactor","oldZoomFactor","tab_pinned","tab_audible","tab_muted","window_ingognito","file_size","tag_category","target.type","target.tagName","target.title","target.value","target.checked","target.innerHTML","target.href","target.innerText","target.option","tag_attributes","xpath","xpath_full"
"15075","611001654000000","SmartRPA by marco2012","complete","2020-06-11T00:17:18.000","cooperrobert","MicrosoftOffice","Microsoft Word","doubleClickWindow","/discussion/level.wav","","","","","","","","","","","","","","","","month","","","","","","","","","","","","","","","","","","","","","","","","",""
"15077","611001654000000","SmartRPA by marco2012","complete","2020-06-11T00:17:51.000","cooperrobert","MicrosoftOffice","Microsoft Excel","addinUninstalledWorkbook","","","","","Workbook1","Sheet15","['Sheet15', 'Sheet11']","","month","E10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15076","611001654000000","SmartRPA by marco2012","complete","2020-06-11T00:17:23.000","cooperrobert","MicrosoftOffice","Microsoft Word","openDocument","/discussion/level.wav","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15078","611001654000000","SmartRPA by marco2012","complete","2020-06-11T00:18:42.000","cooperrobert","MicrosoftOffice","Microsoft PowerPoint","slideshowBegin","/edge/civil.jpeg","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15079","611001654000000","SmartRPA by marco2012","complete","2020-06-11T00:18:58.000","cooperrobert","MicrosoftOffice","Microsoft Excel","activateWorkbook","","","","","Workbook8","Sheet16","['Sheet16']","","suddenly","N7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"200","111142732000000","SmartRPA by marco2012","complete","2020-01-11T14:28:19.000","zwright","Browser","Chrome","disableBrowserExtension","","","","","","","","","","","","","","","","","","","http://mckinney.biz/carry","[""fromAddressBar""]","","","","","","","","","","","","appear","","commercial","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
"13","415130900000000","SmartRPA by marco2012","complete","2020-04-15T13:17:09.000","melissa36","OperatingSystem","Clipboard","copy","","","For put describe.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15075","611001654000000","SmartRPA by marco2012","complete","2020-06-11T00:17:18.000","cooperrobert","MicrosoftOffice","Microsoft Word","doubleClickWindow","/discussion/level.wav","","","","","","","","","","","","","","","","month","","","","","","","","","","","","","","","","","","","","","","","","",""
"15078","611001654000000","SmartRPA by marco2012","complete","2020-06-11T00:18:42.000","cooperrobert","MicrosoftOffice","Microsoft PowerPoint","slideshowBegin","/edge/civil.jpeg","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15077","611001654000000","SmartRPA by marco2012","complete","2020-06-11T00:17:51.000","cooperrobert","MicrosoftOffice","Microsoft Excel","addinUninstalledWorkbook","","","","","Workbook1","Sheet15","['Sheet15', 'Sheet11']","","month","E10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15076","611001654000000","SmartRPA by marco2012","complete","2020-06-11T00:17:23.000","cooperrobert","MicrosoftOffice","Microsoft Word","openDocument","/discussion/level.wav","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15079","611001654000000","SmartRPA by marco2012","complete","2020-06-11T00:18:58.000","cooperrobert","MicrosoftOffice","Microsoft Excel","activateWorkbook","","","","","Workbook8","Sheet16","['Sheet16']","","suddenly","N7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"779","728160403000000","SmartRPA by marco2012","complete","2020-07-28T16:06:09.000","troybrewer","Browser","Chrome","dragElement","","","","","","","","","","","","","","","","","","","https://www.thomas-simpson.com/person","[]","","","","","","","","","","","","civil","","stuff","","","","","","","id(""cultural"")","id(""cultural"")"
"4","415130900000000","SmartRPA by marco2012","complete","2020-04-15T13:11:51.000","melissa36","Browser","Chrome","typed","","","","","","","","","","","","","","","","click_btn","","","http://mckinney.biz/carry","[""serverRedirect""]","","","","","","","","","","","","cup","","","","","","","","","id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
"348","814090918000000","SmartRPA by marco2012","complete","2020-08-14T09:22:12.000","tony90","OperatingSystem","Explorer","moved","/family/ok.doc","/two/any.csv","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"725","813130255000000","SmartRPA by marco2012","complete","2020-08-13T13:02:56.000","joyceneil","Browser","Chrome","submit","","","","","","","","","","","","","","","","","","","http://berger.net/","[""serverRedirect"",""fromAddressBar""]","","","","","","","","","","IMG","","within","","no","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
"84","1025051701000000","SmartRPA by marco2012","complete","2020-10-25T05:22:59.000","bgray","MicrosoftOffice","Microsoft PowerPoint","previousSlideshow","/structure/everyone.jpg","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1084","808194305000000","SmartRPA by marco2012","complete","2020-08-08T19:47:59.000","wendy24","MicrosoftOffice","Microsoft PowerPoint","slideshowBegin","/anything/clearly.key","","","","","","","","","","","","0, 1, 2, 3","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"44","908071338000000","SmartRPA by marco2012","complete","2020-09-08T07:25:18.000","allisonkeith","OperatingSystem","Explorer","Unmount","/quite/military.mp3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"552","525133009000000","SmartRPA by marco2012","complete","2020-05-25T13:31:57.000","ericasimmons","Browser","Chrome","modifyBookmark","","","","","","","","","","","","","","","","","","","https://www.dudley.com/model","[]","","","","","","","","","","BUTTON","submit","appear","","long","","","","","","","id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
"773","113140810000000","SmartRPA by marco2012","complete","2020-01-13T14:19:46.000","clarksamantha","OperatingSystem","Explorer","moved","/soldier/because.doc","/letter/network.mp3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"220","111142732000000","SmartRPA by marco2012","complete","2020-01-11T14:39:08.000","zwright","OperatingSystem","Explorer","openFolder","/letter/network.mp3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"802","504011832000000","SmartRPA by marco2012","complete","2020-05-04T01:20:38.000","sydneypowell","Browser","Chrome","typed","","","","","","","","","","","","","","","","","","","http://www.fisher.com/body","[]","","","","","","","","","","","","commercial","","table","","","","","","","id(""cultural"")","id(""cultural"")"
"800","504011832000000","SmartRPA by marco2012","complete","2020-05-04T01:19:31.000","sydneypowell","Browser","Chrome","clickLink","","","","","","","","","","","","","","","","","","","http://mckinney.biz/","[""serverRedirect""]","","","","","","","","","","INPUT","text","no","","news","","","","","","","id(""cultural"")","id(""cultural"")"
"1177","323150243000000","SmartRPA by marco2012","complete","2020-03-23T15:04:31.000","chelsea78","Browser","Chrome","newWindow","","","","","","","","","","","","","","","","","","","http://www.werner.com/","[]","","","","","","","","","","A","","political","","stuff","","","","","","","id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
"558","525133009000000","SmartRPA by marco2012","complete","2020-05-25T13:35:06.000","ericasimmons","MicrosoftOffice","Microsoft Word","openDocument","/design/bank.ods","","","","","","","","","","","","","","","","cup","","","","","","","","","","","","","","","","","","","","","","","","",""
"43","908071338000000","SmartRPA by marco2012","complete","2020-09-08T07:24:43.000","allisonkeith","OperatingSystem","Explorer","moved","/stay/alone.flac","/structure/everyone.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"928","1008201458000000","SmartRPA by marco2012","complete","2020-10-08T20:17:27.000","carrsarah","Browser","Chrome","clickRadioButton","","","","","","","","","","","","","","","","","","","http://mckinney.biz/carry","[]","","","","","","","","","","","","cup","","structure","","","","","","","id(""cultural"")","id(""cultural"")"
"1078","808194305000000","SmartRPA by marco2012","complete","2020-08-08T19:45:10.000","wendy24","Browser","Chrome","clickCheckboxButton","","","","","","","","","","","","","","","","input_text","","","https://www.dudley.com/model","[""fromAddressBar""]","","","","","","","","","","","","stuff","","cultural","","","","","","","id(""cultural"")","id(""cultural"")"
"128","111113159000000","SmartRPA by marco2012","complete","2020-01-11T11:34:23.000","cookjacqueline","Browser","Chrome","newWindow","","","","","","","","","","","","","","","","input_text","","","http://www.werner.com/","[]","","","","","","","","","","A","","cultural","","cultural","","","","","","","id(""cultural"")","id(""cultural"")"
"14","415130900000000","SmartRPA by marco2012","complete","2020-04-15T13:18:02.000","melissa36","Browser","Chrome","attachTab","","","","","","","","","","","","","","","","","","","http://cooper-hall.info/","[""fromAddressBar""]","","","","","","","","","","INPUT","text","store","","within","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
"82","1025051701000000","SmartRPA by marco2012","complete","2020-10-25T05:21:48.000","bgray","MicrosoftOffice","Microsoft PowerPoint","openPresentation","/family/ok.doc","","","","","","","","","","","","0, 1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"250","816064601000000","SmartRPA by marco2012","complete","2020-08-16T06:46:56.000","benjamin00","Browser","Chrome","unpinnedTab","","","","","","","","","","","","","","","","","","","http://www.werner.com/last","[""serverRedirect"",""fromAddressBar""]","","","","","","","","","","A","","structure","","appear","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
"21600","315052512000000","SmartRPA by marco2012","complete","2020-03-15T05:25:47.000","lberg","Browser","Chrome","selectText","","","","","","","","","","","","","","","","check_link","","","http://farmer-brown.org/","[]","","","","","","","","","","INPUT","text","someone","","thousand","","","","","","","id(""environmental/section[1]"")","id(""environmental/section[1]"")"
"15075","611001654000000","SmartRPA by marco2012","complete","2020-06-11T00:17:18.000","cooperrobert","MicrosoftOffice","Microsoft Word","doubleClickWindow","/discussion/level.wav","","","","","","","","","","","","","","","","month","","","","","","","","","","","","","","","","","","","","","","","","",""
"15076","611001654000000","SmartRPA by marco2012","complete","2020-06-11T00:17:23.000","cooperrobert","MicrosoftOffice","Microsoft Word","openDocument","/discussion/level.wav","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15078","611001654000000","SmartRPA by marco2012","complete","2020-06-11T00:18:42.000","cooperrobert","MicrosoftOffice","Microsoft PowerPoint","slideshowBegin","/edge/civil.jpeg","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15077","611001654000000","SmartRPA by marco2012","complete","2020-06-11T00:17:51.000","cooperrobert","MicrosoftOffice","Microsoft Excel","addinUninstalledWorkbook","","","","","Workbook1","Sheet15","['Sheet15', 'Sheet11']","","month","E10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15079","611001654000000","SmartRPA by marco2012","complete","2020-06-11T00:18:58.000","cooperrobert","MicrosoftOffice","Microsoft Excel","activateWorkbook","","","","","Workbook8","Sheet16","['Sheet16']","","suddenly","N7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21601","315052512000000","SmartRPA by marco2012","complete","2020-03-15T05:26:35.000","lberg","Browser","Chrome","cancelDialog","","","","","","","","","","","","","","","","input_text","","","https://www.allen-williams.com/economic","[""serverRedirect""]","","","","","","","","","","A","","safe","","security","","","","","","","id(""provide/body[4]/a[1]"")","id(""provide/body[4]/a[1]"")"
"21602","315052512000000","SmartRPA by marco2012","complete","2020-03-15T05:26:53.000","lberg","Browser","Chrome","contextMenu","","","","","","","","","","","","","","","","check_link","","","http://farmer-brown.org/","[""serverRedirect""]","","","","","","","","","","","","including","","provide","","","","","","","id(""provide/body[4]/a[1]"")","id(""provide/body[4]/a[1]"")"
"21603","315052512000000","SmartRPA by marco2012","complete","2020-03-15T05:27:08.000","lberg","Browser","Chrome","navigateTo","","","","","","","","","","","","","","","","","","","https://dunn-stuart.com/","[]","","","","","","","","","","IMG","","perform","","trial","","","","","","","id(""environmental/section[1]"")","id(""environmental/section[1]"")"
"21604","315052512000000","SmartRPA by marco2012","complete","2020-03-15T05:27:32.000","lberg","Browser","Chrome","clickTextField","","","","","","","","","","","","","","","","","","","https://www.lopez-osborne.com/","[]","","","","","","","","","","BUTTON","submit","provide","","","","","","","","","id(""environmental/section[1]"")","id(""environmental/section[1]"")"
"103","719022823000000","SmartRPA by marco2012","complete","2020-07-19T02:29:46.000","sharper","Browser","Chrome","unpinnedTab","","","","","","","","","","","","","","","","input_text","","","http://www.fisher.com/body","[]","","","","","","","","","","DIV","","be","","interest","","","","","","","id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
"946","1008201458000000","SmartRPA by marco2012","complete","2020-10-08T20:25:10.000","carrsarah","OperatingSystem","Explorer","moved","/possible/difficult.csv","/establish/bag.mov","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"677","1104165910000000","SmartRPA by marco2012","complete","2020-11-04T17:00:58.000","paul13","Browser","Chrome","clickLink","","","","","","","","","","","","","","","","","","","https://www.dudley.com/","[""fromAddressBar""]","","","","","","","","","","A","","civil","","stuff","","","","","","","id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
"0","415130900000000","SmartRPA by marco2012","complete","2020-04-15T13:09:35.000","melissa36","Browser","Chrome","removeBookmark","","","","","","","","","","","","","","","","","","","http://berger.net/","[""serverRedirect""]","","","","","","","","","","BUTTON","submit","civil","","civil","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
"375","1028021021000000","SmartRPA by marco2012","complete","2020-10-28T02:10:56.000","caleb69","Browser","Chrome","submit","","","","","","","","","","","","","","","","input_text","","","http://mckinney.biz/","[""serverRedirect""]","","","","","","","","","","","","stuff","","interest","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
"579","624221640000000","SmartRPA by marco2012","complete","2020-06-24T22:19:29.000","madisonbrown","Browser","Chrome","removeBookmark","","","","","","","","","","","","","","","","","","","http://www.fisher.com/","[]","","","","","","","","","","DIV","","within","","True","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
"591","624221640000000","SmartRPA by marco2012","complete","2020-06-24T22:24:12.000","madisonbrown","OperatingSystem","Explorer","moved","/structure/everyone.jpg","/forward/year.mov","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"202","111142732000000","SmartRPA by marco2012","complete","2020-01-11T14:29:18.000","zwright","Browser","Chrome","typed","","","","","","","","","","","","","","","","","","","http://www.fisher.com/body","[""serverRedirect"",""fromAddressBar""]","","","","","","","","","","IMG","","interest","","interest","","","","","","","id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
"1077","808194305000000","SmartRPA by marco2012","complete","2020-08-08T19:44:39.000","wendy24","Browser","Chrome","submit","","","","","","","","","","","","","","","","check_link","","","http://mckinney.biz/","[]","","","","","","","","","","IMG","","news","","west","","","","","","","id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
"216","111142732000000","SmartRPA by marco2012","complete","2020-01-11T14:36:49.000","zwright","OperatingSystem","Explorer","Unmount","/whole/general.odt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11","415130900000000","SmartRPA by marco2012","complete","2020-04-15T13:16:14.000","melissa36","Browser","Chrome","enableBrowserExtension","","","","","","","","","","","","","","","","","","","https://www.smith-watkins.com/","[]","","","","","","","","","","","","west","","political","","","","","","","id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
"198","402063108000000","SmartRPA by marco2012","complete","2020-04-02T06:44:08.000","cynthiahill","OperatingSystem","Explorer","Unmount","/family/ok.doc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"32","908071338000000","SmartRPA by marco2012","complete","2020-09-08T07:18:47.000","allisonkeith","MicrosoftOffice","Microsoft PowerPoint","slideshowBegin","/decade/care.json","","","","","","","","","","","","0, 1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1076","808194305000000","SmartRPA by marco2012","complete","2020-08-08T19:44:02.000","wendy24","Browser","Chrome","dragElement","","","","","","","","","","","","","","","","","","","https://www.dudley.com/model","[]","","","","","","","","","","","","structure","","political","","","","","","","id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
"306","228000309000000","SmartRPA by marco2012","complete","2020-02-28T00:07:15.000","hpetersen","MicrosoftOffice","Microsoft PowerPoint","openPresentation","/possible/difficult.csv","","","","","","","","","","","","0, 1, 2, 3, 4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22","415130900000000","SmartRPA by marco2012","complete","2020-04-15T13:20:43.000","melissa36","OperatingSystem","Explorer","deleted","/family/ok.doc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"52","407171022000000","SmartRPA by marco2012","complete","2020-04-07T17:11:47.000","shellymarquez","Browser","Chrome","clickRadioButton","","","","","","","","","","","","","","","","","","","https://www.dudley.com/model","[""fromAddressBar""]","","","","","","","","","","DIV","","appear","","no","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
"15078","611001654000000","SmartRPA by marco2012","complete","2020-06-11T00:18:42.000","cooperrobert","MicrosoftOffice","Microsoft PowerPoint","slideshowBegin","/edge/civil.jpeg","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15076","611001654000000","SmartRPA by marco2012","complete","2020-06-11T00:17:23.000","cooperrobert","MicrosoftOffice","Microsoft Word","openDocument","/discussion/level.wav","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15077","611001654000000","SmartRPA by marco2012","complete","2020-06-11T00:17:51.000","cooperrobert","MicrosoftOffice","Microsoft Excel","addinUninstalledWorkbook","","","","","Workbook1","Sheet15","['Sheet15', 'Sheet11']","","month","E10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15075","611001654000000","SmartRPA by marco2012","complete","2020-06-11T00:17:18.000","cooperrobert","MicrosoftOffice","Microsoft Word","doubleClickWindow","/discussion/level.wav","","","","","","","","","","","","","","","","month","","","","","","","","","","","","","","","","","","","","","","","","",""
"15079","611001654000000","SmartRPA by marco2012","complete","2020-06-11T00:18:58.000","cooperrobert","MicrosoftOffice","Microsoft Excel","activateWorkbook","","","","","Workbook8","Sheet16","['Sheet16']","","suddenly","N7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"426","601233356000000","SmartRPA by marco2012","complete","2020-06-01T23:34:25.000","osbornemichael","Browser","Chrome","submit","","","","","","","","","","","","","","","","check_link","","","https://www.thomas-simpson.com/","[""serverRedirect"",""fromAddressBar""]","","","","","","","","","","IMG","","structure","","civil","","","","","","","id(""cultural"")","id(""cultural"")"
"92","1025051701000000","SmartRPA by marco2012","complete","2020-10-25T05:27:57.000","bgray","OperatingSystem","Explorer","openFolder","/quite/military.mp3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"255","816064601000000","SmartRPA by marco2012","complete","2020-08-16T06:49:28.000","benjamin00","MicrosoftOffice","Microsoft Word","openDocument","/forward/year.mov","","","","","","","","","","","","","","","","news","","","","","","","","","","","","","","","","","","","","","","","","",""
"780","728160403000000","SmartRPA by marco2012","complete","2020-07-28T16:06:49.000","troybrewer","MicrosoftOffice","Microsoft PowerPoint","slideshowEnd","/establish/bag.mov","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"477","503040725000000","SmartRPA by marco2012","complete","2020-05-03T04:08:52.000","munozjonathan","Browser","Chrome","dragElement","","","","","","","","","","","","","","","","","","","http://berger.net/","[]","","","","","","","","","","","","be","","False","","","","","","","id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
"173","831044746000000","SmartRPA by marco2012","complete","2020-08-31T04:59:48.000","brianmiller","OperatingSystem","Explorer","moved","/two/any.csv","/kind/imagine.avi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33","908071338000000","SmartRPA by marco2012","complete","2020-09-08T07:18:52.000","allisonkeith","MicrosoftOffice","Microsoft PowerPoint","slideshowEnd","/kind/imagine.avi","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"525","118062427000000","SmartRPA by marco2012","complete","2020-01-18T06:25:17.000","marissarodriguez","Browser","Chrome","removeBookmark","","","","","","","","","","","","","","","","","","","http://www.fisher.com/body","[""serverRedirect""]","","","","","","","","","","A","","commercial","","news","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
"1008","124224430000000","SmartRPA by marco2012","complete","2020-01-24T22:48:39.000","moorejorge","MicrosoftOffice","Microsoft PowerPoint","openPresentation","/whole/general.odt","","","","","","","","","","","","0, 1, 2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"253","816064601000000","SmartRPA by marco2012","complete","2020-08-16T06:47:39.000","benjamin00","Browser","Chrome","unpinnedTab","","","","","","","","","","","","","","","","check_link","","","https://www.dudley.com/","[]","","","","","","","","","","BUTTON","submit","civil","","appear","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
"580","624221640000000","SmartRPA by marco2012","complete","2020-06-24T22:19:47.000","madisonbrown","MicrosoftOffice","Microsoft PowerPoint","openPresentation","/money/finally.mp4","","","","","","","","","","","","0, 1, 2, 3","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23","415130900000000","SmartRPA by marco2012","complete","2020-04-15T13:20:46.000","melissa36","OperatingSystem","Explorer","deleted","/event/cause.mov","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"278","904164129000000","SmartRPA by marco2012","complete","2020-09-04T16:43:11.000","jenniferhays","Browser","Chrome","dragElement","","","","","","","","","","","","","","","","","","","http://berger.net/finally","[]","","","","","","","","","","A","","appear","","table","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
"1129","128061444000000","SmartRPA by marco2012","complete","2020-01-28T06:15:46.000","sreed","Browser","Chrome","newWindow","","","","","","","","","","","","","","","","","","","http://berger.net/finally","[""fromAddressBar""]","","","","","","","","","","","","","","political","","","","","","","id(""cultural"")","id(""cultural"")"
"42","908071338000000","SmartRPA by marco2012","complete","2020-09-08T07:23:54.000","allisonkeith","OperatingSystem","Explorer","moved","/design/bank.ods","/possible/difficult.csv","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"140","111113159000000","SmartRPA by marco2012","complete","2020-01-11T11:41:50.000","cookjacqueline","OperatingSystem","VisualStudioCode","programClose","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"731","813130255000000","SmartRPA by marco2012","complete","2020-08-13T13:06:06.000","joyceneil","MicrosoftOffice","Microsoft PowerPoint","previousSlideshow","/two/any.csv","","","","","","","","","","","","0, 1, 2, 3","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"890","509154651000000","SmartRPA by marco2012","complete","2020-05-09T15:53:45.000","pamelafields","OperatingSystem","Explorer","moved","/anything/clearly.key","/anything/clearly.key","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34","908071338000000","SmartRPA by marco2012","complete","2020-09-08T07:19:34.000","allisonkeith","MicrosoftOffice","Microsoft Excel","activateWorkbook","","","","","Workbook14","Sheet19","['Sheet19', 'Sheet12']","","within","X13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1150","1102191432000000","SmartRPA by marco2012","complete","2020-11-02T19:14:46.000","nmorgan","Browser","Chrome","disableBrowserExtension","","","","","","","","","","","","","","","","","","","https://www.dudley.com/","[]","","","","","","","","","","INPUT","text","cup","","False","","","","","","","id(""cultural"")","id(""cultural"")"
"26","908071338000000","SmartRPA by marco2012","complete","2020-09-08T07:14:22.000","allisonkeith","Browser","Chrome","submit","","","","","","","","","","","","","","","","check_link","","","http://www.werner.com/","[""fromAddressBar""]","","","","","","","","","","IMG","","no","","dog","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
"15","415130900000000","SmartRPA by marco2012","complete","2020-04-15T13:18:06.000","melissa36","OperatingSystem","SublimeText","programClose","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
